times,Day,Month,Date,CO2,Year,wd,Windgeschwindigkeit,Windrichtung,temp,Luftfeuchtigkeit,Bedeckungsgrad,Pressure,Intensity
6,21,8,2016-08-21,395.126,2016,Sonntag,10.2,300,-1.9,98,7,714.2,0.012592368556945278
6,21,9,2016-09-21,400.799,2016,Mittwoch,2.2,350,-1.5,83,2,709.2,0.01177108436846228
6,21,10,2016-10-21,408.335,2016,Freitag,6.4,260,-8.7,94,NA,701.7,0.010917034230285899
6,21,11,2016-11-21,405.754,2016,Montag,18.2,140,-4.1,90,7,703,0.01015750543504242
6,21,12,2016-12-21,406.578,2016,Mittwoch,3,90,-2.7,49,2,714.6,0.009501772970297149
6,22,1,2016-01-22,405.225,2016,Freitag,8.1,330,-12.9,48,1,707.9,0.009110838033204784
6,22,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009106599916041432
6,22,3,2016-03-22,408.9,2016,Dienstag,6.1,270,-10.6,35,1,699,0.009603473040220913
6,22,4,2016-04-22,404.633,2016,Freitag,5.2,340,-5.1,89,7,709.3,0.010600172652902043
6,22,5,2016-05-22,406.076,2016,Sonntag,13.2,240,4.8,45,3,712.4,0.011846996955308985
6,22,6,2016-06-22,405.062,2016,Mittwoch,5.9,290,4.8,100,NA,721.2,0.012808512625949859
6,22,7,2016-07-22,401.097,2016,Freitag,4.2,320,6.3,64,7,716.2,0.013052216049773123
6,22,8,2016-08-22,395.157,2016,Montag,4.3,350,-3.4,100,NA,717.7,0.012569406293070115
6,22,9,2016-09-22,400.191,2016,Donnerstag,6.1,340,-1.7,39,1,712.4,0.011743469108109276
6,22,10,2016-10-22,407.442,2016,Samstag,12.5,250,-10.2,79,1,702.4,0.010890717422910265
6,22,11,2016-11-22,406.708,2016,Dienstag,16.6,150,-2.5,82,7,706.8,0.010134360376960447
6,22,12,2016-12-22,406.385,2016,Donnerstag,7.2,250,-3.5,47,5,717.1,0.0094861960676018
6,23,1,2016-01-23,406.355,2016,Samstag,13.2,320,-7.4,92,NA,711.1,0.009103494160760593
6,23,2,2016-02-23,407.389,2016,Dienstag,11.7,260,-7.4,94,NA,700.7,0.009114807775204882
6,23,3,2016-03-23,410.126,2016,Mittwoch,2.8,20,-14.5,86,NA,693.2,0.00962831258835076
6,23,4,2016-04-23,404.03,2016,Samstag,2.7,350,-4.4,98,NA,701.4,0.010637893550574307
6,23,5,2016-05-23,403.539,2016,Montag,11.1,140,-1.9,99,NA,704.7,0.011884221470326898
6,23,6,2016-06-23,406.257,2016,Donnerstag,3,70,12,9,1,722.9,0.0128289402191841
6,23,7,2016-07-23,400.67,2016,Samstag,6.5,240,6.5,77,5,716.1,0.013045851015718682
6,23,8,2016-08-23,396.752,2016,Dienstag,3.5,360,4.2,74,1,722.8,0.012546182554092553
6,23,9,2016-09-23,400.625,2016,Freitag,6.8,310,-2.2,98,4,715.8,0.011715814508296526
6,23,10,2016-10-23,406.415,2016,Sonntag,11.4,250,-5.6,83,7,704.6,0.010864494594674569
6,23,11,2016-11-23,405.274,2016,Mittwoch,4.1,140,1.3,61,6,712,0.010111749067958661
6,23,12,2016-12-23,407.757,2016,Freitag,6.1,300,-7.2,93,NA,718.1,0.009497362156905465
6,24,1,2016-01-24,405.447,2016,Sonntag,8.5,340,-8,23,3,717.1,0.009096576200101262
6,24,2,2016-02-24,408.72,2016,Mittwoch,7.5,340,-17,89,NA,699.7,0.009123535701739715
6,24,3,2016-03-24,409.991,2016,Donnerstag,5.1,360,-13.1,87,NA,697.2,0.009653622622105121
6,24,4,2016-04-24,408.511,2016,Sonntag,5.5,330,-14.2,89,NA,696.3,0.010674876847009325
6,24,5,2016-05-24,407.575,2016,Dienstag,10.9,350,-6.1,95,NA,703.3,0.011911455392735975
6,24,6,2016-06-24,407.862,2016,Freitag,7.2,340,8,89,1,720.8,0.012847946197724456
6,24,7,2016-07-24,399.099,2016,Sonntag,1.8,260,5,77,5,717.3,0.013038712746394433
6,24,8,2016-08-24,400.334,2016,Mittwoch,6.1,10,8.9,52,0,723.1,0.012522764492804232
6,24,9,2016-09-24,400.271,2016,Samstag,1.1,220,1.9,31,1,718.2,0.011688152443958431
6,24,10,2016-10-24,404.958,2016,Montag,15.8,170,0.4,86,7,710.7,0.01083841077145857
6,24,11,2016-11-24,404.524,2016,Donnerstag,11.6,180,-1.4,62,7,709.8,0.010090886644931752
6,24,12,2016-12-24,407.304,2016,Samstag,13.6,270,-5.7,47,7,715.5,0.009440415047924216
6,25,1,2016-01-25,404.024,2016,Montag,7.3,350,-2.7,98,NA,717.7,0.009090094054419321
6,25,2,2016-02-25,406.846,2016,Donnerstag,16.1,250,-9.7,92,NA,695.3,0.009132757675884109
6,25,3,2016-03-25,408.553,2016,Freitag,6.7,310,-10.9,89,NA,701.6,0.009679297273091515
6,25,4,2016-04-25,409.279,2016,Montag,6,350,-16.4,86,NA,694.9,0.0106960857478243
6,25,5,2016-05-25,404.09,2016,Mittwoch,6.3,240,-2.2,76,1,707.5,0.011975978505207093
6,25,6,2016-06-25,402.493,2016,Samstag,5.1,190,8.1,51,4,715.5,0.012864728925057186
6,25,7,2016-07-25,398.833,2016,Montag,1.6,140,5.5,97,8,717.5,0.0130308208617577
6,25,8,2016-08-25,401.432,2016,Donnerstag,6.8,120,11.5,30,0,721.4,0.012499278679828316
6,25,9,2016-09-25,396.816,2016,Sonntag,2.9,350,2,52,2,716.5,0.011660517787336195
6,25,10,2016-10-25,404.786,2016,Dienstag,10.6,210,0.7,100,NA,714.9,0.010812553019614434
6,25,11,2016-11-25,404.618,2016,Freitag,6.6,130,-0.8,71,4,707.7,0.010206378068037881
6,25,12,2016-12-25,408.567,2016,Sonntag,10.8,320,-10,93,NA,712.1,0.009427002161588979
6,26,1,2016-01-26,404.212,2016,Dienstag,6.1,270,-4.1,77,7,718,0.00908405557237606
6,26,2,2016-02-26,410.586,2016,Freitag,7.1,270,-16.6,73,1,695.4,0.009142419641885129
6,26,3,2016-03-26,411.066,2016,Samstag,6.6,350,-10,91,NA,705.1,0.009705007158619633
6,26,4,2016-04-26,407.362,2016,Dienstag,15.3,240,-12.5,88,8,693.2,0.0107614383122638
6,26,5,2016-05-26,402.353,2016,Donnerstag,6.7,260,-0.3,89,3,711.2,0.012007939819795253
6,26,6,2016-06-26,406.551,2016,Sonntag,3,140,2.6,100,7,713.6,0.012875722355166224
6,26,7,2016-07-26,402.401,2016,Dienstag,1.1,10,4.5,100,NA,717.9,0.013022199333900775
6,26,8,2016-08-26,401.412,2016,Freitag,4.9,310,11,25,0,720.8,0.012476029258935054
6,26,9,2016-09-26,402.235,2016,Montag,2.5,30,-1,100,NA,715.5,0.011632961688637488
6,26,10,2016-10-26,409.495,2016,Mittwoch,4.1,350,-1.2,100,NA,715.4,0.0107871487462525
6,26,11,2016-11-26,406.028,2016,Samstag,7.3,130,-2.1,75,6,707.2,0.010034164231022285
6,26,12,2016-12-26,405.933,2016,Montag,8.9,350,-2.5,100,NA,717.5,0.009411393607507947
6,27,1,2016-01-27,403.681,2016,Mittwoch,9.7,270,-4.8,82,6,715,0.009078467353421563
6,27,2,2016-02-27,410.761,2016,Samstag,6.5,150,-11.7,82,7,693.2,0.009152390253985487
6,27,3,2016-03-27,408.089,2016,Sonntag,4.2,230,-1.3,18,7,705.9,0.009728398240923974
6,27,4,2016-04-27,407.79,2016,Mittwoch,9.6,340,-16,84,7,693,0.010797840182970786
6,27,5,2016-05-27,405.199,2016,Freitag,9.5,250,3.3,67,7,713.1,0.012044270266852189
6,27,6,2016-06-27,399.934,2016,Montag,4.2,360,-2.3,99,NA,713.4,0.012776643653047409
6,27,7,2016-07-27,400.262,2016,Mittwoch,1.8,290,4.9,80,7,716.8,0.013012879143345693
6,27,8,2016-08-27,400.322,2016,Samstag,4.8,240,10.5,60,0,721.3,0.012454075765442269
6,27,9,2016-09-27,398.64,2016,Dienstag,1.5,60,0.2,92,7,716.5,0.011605581721665134
6,27,10,2016-10-27,403.583,2016,Donnerstag,5.6,10,-5.8,60,2,717.1,0.010763119667182179
6,27,11,2016-11-27,408.284,2016,Sonntag,6.7,340,-6.1,98,NA,704.8,0.010013983381140486
6,27,12,2016-12-27,410.278,2016,Dienstag,7.6,340,-12.9,88,NA,715.2,0.00939553352374014
6,28,1,2016-01-28,403.812,2016,Donnerstag,14.9,260,-3.8,54,3,712.8,0.009073335232509363
6,28,2,2016-02-28,406.604,2016,Sonntag,9.4,130,-8.2,95,NA,696.6,0.009162249694653594
6,28,3,2016-03-28,409.988,2016,Montag,12.3,170,-8,76,6,700.1,0.00977238410865116
6,28,4,2016-04-28,406.937,2016,Donnerstag,7,280,-15.3,86,7,698.6,0.010836500902160246
6,28,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012081011484510986
6,28,6,2016-06-28,402.876,2016,Dienstag,1.7,330,-0.9,85,1,714.6,0.012948849581364654
6,28,7,2016-07-28,396.362,2016,Donnerstag,1.5,160,3.4,93,6,715.3,0.013002903214940914
6,28,8,2016-08-28,402.7,2016,Sonntag,4.4,340,7,72,3,720.1,0.012442246076953354
6,28,9,2016-09-28,401.509,2016,Mittwoch,7,290,0.4,78,2,721,0.011578624057161948
6,28,10,2016-10-28,404.334,2016,Freitag,4.4,360,0.6,13,3,721.8,0.010754568417160652
6,28,11,2016-11-28,409.321,2016,Montag,5,360,-12.4,14,1,702.4,0.009992087991731825
6,28,12,2016-12-28,409.047,2016,Mittwoch,8.2,350,-12.3,89,7,719,0.009379764951812834
6,29,1,2016-01-29,406.125,2016,Freitag,8.3,320,-6.3,96,NA,714.2,0.009068664569264095
6,29,2,2016-02-29,406.274,2016,Montag,4.8,100,-7.2,91,7,696.5,0.009169544795151745
6,29,3,2016-03-29,408.116,2016,Dienstag,12.6,270,-9.3,89,5,701.5,0.009793006561695511
6,29,4,2016-04-29,407.771,2016,Freitag,9.8,240,-10.3,82,1,704,0.010875770586013677
6,29,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012117609431871955
6,29,6,2016-06-29,398.15,2016,Mittwoch,7.5,240,3.9,87,3,714.6,0.01295304446279975
6,29,7,2016-07-29,393.867,2016,Freitag,9.1,260,3,100,NA,715,0.012992336393532894
6,29,8,2016-08-29,399.382,2016,Montag,6.3,260,4.8,88,6,718,0.012372977631837263
6,29,9,2016-09-29,400.296,2016,Donnerstag,2.8,240,7,46,3,721.2,0.011553031727613157
6,29,10,2016-10-29,402.874,2016,Samstag,7.4,360,-0.2,99,NA,721.1,0.010697460754986112
6,29,11,2016-11-29,405.968,2016,Dienstag,4.9,90,-11.7,29,0,707.6,0.009969892141259094
6,29,12,2016-12-29,408.1,2016,Donnerstag,6.8,360,-8.4,37,0,718,0.009364201457156536
6,30,1,2016-01-30,404.93,2016,Samstag,11.3,240,-4.5,36,1,711.8,0.009064460414455619
6,30,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009228277888642684
6,30,3,2016-03-30,407.982,2016,Mittwoch,17.9,250,-4.3,79,7,704.8,0.009820445985882713
6,30,4,2016-04-30,407.243,2016,Samstag,2.2,50,-5.2,50,1,706.8,0.01091534248636252
6,30,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01215388067432596
6,30,6,2016-06-30,399.942,2016,Donnerstag,5.1,140,4.6,100,NA,714.4,0.012964569437202304
6,30,7,2016-07-30,398.409,2016,Samstag,8.9,270,4.7,87,2,716,0.012981288015943877
6,30,8,2016-08-30,398.51,2016,Dienstag,5.4,120,3,100,NA,718,0.012363660432116882
6,30,9,2016-09-30,400.198,2016,Freitag,8.2,250,1.6,55,1,714.7,0.011540049080473517
6,30,10,2016-10-30,403.272,2016,Sonntag,6.1,10,-2.5,97,2,717.9,0.010676538559931087
6,30,11,2016-11-30,406.084,2016,Mittwoch,8.2,340,-8,40,1,714.2,0.009947676774961483
6,30,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009348895227213886
6,31,1,2016-01-31,407.441,2016,Sonntag,8.9,320,-10.2,91,NA,701.9,NA
6,31,3,2016-03-31,407.467,2016,Donnerstag,14.7,230,-2.6,55,6,705.8,NA
6,31,5,2016-05-31,404.028,2016,Dienstag,6,140,-1.1,96,6,706.1,NA
6,31,7,2016-07-31,400.51,2016,Sonntag,6.7,140,6.8,79,7,714.5,NA
6,31,8,2016-08-31,398.631,2016,Mittwoch,1.1,310,6.9,64,1,718.7,NA
6,31,10,2016-10-31,403.169,2016,Montag,3.4,360,-2.6,66,4,716.1,NA
6,NA,NA,2016-04-01,NA,NA,NA,12.3,160,-2.6,78,7,705.7,NA
6,NA,NA,2016-11-15,NA,NA,NA,6.9,340,-7.4,19,4,712.6,NA
6,NA,NA,2016-11-16,NA,NA,NA,8.4,350,-1.3,100,NA,713.6,NA
6,NA,NA,2016-11-17,NA,NA,NA,12.9,260,-3.9,96,7,707.1,NA
6,NA,NA,2016-02-19,NA,NA,NA,3.6,330,-13.4,90,8,701,NA
6,NA,NA,2016-02-20,NA,NA,NA,6.6,340,-17.2,74,5,704,NA
6,NA,NA,2016-02-21,NA,NA,NA,17,280,-4.4,97,8,708.5,NA
6,NA,NA,2016-02-22,NA,NA,NA,14.3,260,-2.1,47,6,708.3,NA
6,NA,NA,2016-04-16,NA,NA,NA,15.3,180,-3.4,77,5,701,NA
6,NA,NA,2016-07-12,NA,NA,NA,7.6,260,4,100,NA,713.9,NA
6,NA,NA,2016-05-28,NA,NA,NA,3.3,190,1.5,98,8,712.3,NA
6,NA,NA,2016-05-29,NA,NA,NA,6.4,150,3.6,79,6,707.4,NA
6,NA,NA,2016-05-30,NA,NA,NA,9.9,260,-1.4,100,NA,703.7,NA
6,NA,NA,2016-04-17,NA,NA,NA,11.6,180,-3.7,95,7,701.1,NA
6,NA,NA,2016-03-03,NA,NA,NA,6.3,330,-17.3,98,NA,688.9,NA
6,NA,NA,2016-04-18,NA,NA,NA,1.8,170,-7.5,95,7,705.2,NA
6,NA,NA,2016-11-18,NA,NA,NA,19.3,190,-5.3,80,2,702.4,NA
6,NA,NA,2016-07-13,NA,NA,NA,2.5,160,1.7,100,NA,710.1,NA
6,NA,NA,2016-05-03,NA,NA,NA,6.3,350,-6.6,93,NA,708.1,NA
6,NA,NA,2016-12-31,NA,NA,NA,2.9,350,-3.7,18,1,717.4,NA
6,NA,NA,2016-11-14,NA,NA,NA,5.1,280,-10.1,91,2,709.4,NA
6,NA,NA,2016-12-30,NA,NA,NA,6,30,-6.2,56,0,718.9,NA
7,1,1,2016-01-01,406.508,2016,Freitag,6.6,340,-9,94,NA,710,0.010291424617005216
7,1,2,2016-02-01,404.942,2016,Montag,13.2,290,-3.5,99,NA,711,0.009933175342375665
7,1,3,2016-03-01,417.916,2016,Dienstag,11.6,350,-13.8,86,NA,700.1,0.010136844938462017
7,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.010982702521252649
7,1,5,2016-05-01,407.063,2016,Sonntag,5.6,110,-7.2,94,NA,702.7,0.012374579867072806
7,1,6,2016-06-01,399.838,2016,Mittwoch,3.6,10,-1.7,98,NA,708,0.013903880006621001
7,1,7,2016-07-01,401.772,2016,Freitag,6.7,240,3.8,83,2,716.5,0.014912378984609275
7,1,8,2016-08-01,397.878,2016,Montag,2.8,350,0.7,100,NA,713.9,0.014865815282643382
7,1,9,2016-09-01,399.539,2016,Donnerstag,2.2,300,4.3,100,NA,719.5,0.013961337218830524
7,1,10,2016-10-01,403.439,2016,Samstag,8.5,180,0.1,78,7,710.4,0.012983213393829572
7,1,11,2016-11-01,402.994,2016,Dienstag,6,330,-1.1,50,4,715,0.012003767478963643
7,1,12,2016-12-01,406.012,2016,Donnerstag,11.1,360,-8.3,46,7,712.5,0.010976659626858126
7,2,1,2016-01-02,404.799,2016,Samstag,6.5,290,-7,52,8,704,0.010272760447937757
7,2,2,2016-02-02,403.962,2016,Dienstag,16.7,250,0.3,13,8,713.8,0.009930543684257335
7,2,3,2016-03-02,406.577,2016,Mittwoch,13,270,-7.9,94,NA,699,0.010153657348982036
7,2,4,2016-04-02,406.6,2016,Samstag,9.3,210,1.1,47,7,711.2,0.011019641953313643
7,2,5,2016-05-02,403.915,2016,Montag,4,80,-6.1,95,NA,708.5,0.012448484897460128
7,2,6,2016-06-02,400.731,2016,Donnerstag,6,240,-1.6,98,7,706.6,0.013947888509043074
7,2,7,2016-07-02,399.857,2016,Samstag,3.6,250,6.3,85,6,715.7,0.014927133203437984
7,2,8,2016-08-02,394.076,2016,Dienstag,6.4,300,0,97,7,715.3,0.014848982301581524
7,2,9,2016-09-02,396.834,2016,Freitag,4.9,280,2.9,100,7,718.8,0.014002521263483836
7,2,10,2016-10-02,406.282,2016,Sonntag,5.9,150,-0.7,100,NA,709,0.012953676219903412
7,2,11,2016-11-02,406.791,2016,Mittwoch,10.5,280,-5.6,96,NA,707.7,0.011905052365596198
7,2,12,2016-12-02,406.011,2016,Freitag,11.6,330,-9,58,4,705.9,0.010948697154405202
7,3,1,2016-01-03,407.159,2016,Sonntag,5.5,350,-11.1,91,NA,698.3,0.010254473727186028
7,3,2,2016-02-03,404.976,2016,Mittwoch,12,260,-7.6,94,7,704.1,0.009928515046542297
7,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.010171239616024412
7,3,4,2016-04-03,406.168,2016,Sonntag,10.1,200,1.5,38,8,710.7,0.0110560985445237
7,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012494232718069409
7,3,6,2016-06-03,399.596,2016,Freitag,4.4,130,-0.5,91,7,706.9,0.013988997937380081
7,3,7,2016-07-03,399.996,2016,Sonntag,7.3,270,-1.3,100,NA,714,0.014940706055072233
7,3,8,2016-08-03,400.355,2016,Mittwoch,9.8,250,3.6,87,7,716.1,0.014831469533488259
7,3,9,2016-09-03,396.399,2016,Samstag,7.3,260,4.4,48,7,718.3,0.013975209778819291
7,3,10,2016-10-03,399.984,2016,Montag,6,320,-6.6,94,NA,711.7,0.01281805607730476
7,3,11,2016-11-03,407.213,2016,Donnerstag,6.6,330,-11.6,89,NA,705.4,0.01187628894182625
7,3,12,2016-12-03,405.95,2016,Samstag,3.5,340,-6.5,37,1,705.3,0.010920921290079608
7,4,1,2016-01-04,406.727,2016,Montag,12.6,270,-10,90,NA,685.9,0.010236592445897898
7,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009927093979486427
7,4,3,2016-03-04,409.372,2016,Freitag,2.8,360,-14,60,5,692.5,0.01018955382218296
7,4,4,2016-04-04,407.328,2016,Montag,13.3,170,-2.1,75,6,705.7,0.01107527826229528
7,4,5,2016-05-04,406.369,2016,Mittwoch,1.5,20,-10.7,91,NA,710,0.012544304549446054
7,4,6,2016-06-04,401.272,2016,Samstag,5.3,140,0,95,7,708,0.014000369171291138
7,4,7,2016-07-04,401.654,2016,Montag,11.4,260,2.1,98,4,716.5,0.01495309162163308
7,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.014813384499630539
7,4,9,2016-09-04,396.105,2016,Sonntag,10,250,4.9,49,5,716.8,0.013944183365990346
7,4,10,2016-10-04,402.858,2016,Dienstag,3,360,-6.9,96,7,713.9,0.01286503345934394
7,4,11,2016-11-04,405.08,2016,Freitag,12.1,260,-5.1,28,5,706.6,0.011844611748168348
7,4,12,2016-12-04,405.735,2016,Sonntag,3.3,20,-6.2,27,1,709,0.010893382061327471
7,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.010219137429937466
7,5,2,2016-02-05,408.34,2016,Freitag,12.7,340,-11.9,89,NA,709,0.009926284895030101
7,5,3,2016-03-05,408.221,2016,Samstag,10.8,160,-9.5,78,7,688.4,0.010208576750467196
7,5,4,2016-04-05,406.855,2016,Dienstag,16.3,180,-2.1,78,7,703.3,0.011143718060108481
7,5,5,2016-05-05,406.19,2016,Donnerstag,15.1,130,-8,75,1,709.6,0.012595191329284371
7,5,6,2016-06-05,402.153,2016,Sonntag,1.2,150,0.1,100,NA,710.7,0.014098844846464769
7,5,7,2016-07-05,398.58,2016,Dienstag,8.9,260,3.7,85,6,715.7,0.014964288208483813
7,5,8,2016-08-05,400.609,2016,Freitag,5.5,340,0,100,NA,710.6,0.014794915882586999
7,5,9,2016-09-05,397.833,2016,Montag,7.9,350,-1.4,99,NA,712.7,0.013911993137947425
7,5,10,2016-10-05,401.48,2016,Mittwoch,3.8,360,-4.9,13,0,712.2,0.012834126175455781
7,5,11,2016-11-05,411.014,2016,Samstag,18.1,180,-4,89,7,701.1,0.011812369603194182
7,5,12,2016-12-05,407.322,2016,Montag,4.9,350,-6.6,17,1,711.1,0.010866122863512018
7,6,1,2016-01-06,405.814,2016,Mittwoch,4.1,140,-13.4,87,2,689.9,0.010202126586250682
7,6,2,2016-02-06,405.402,2016,Samstag,10.9,250,-5,52,5,711.3,0.009926092085052263
7,6,3,2016-03-06,409.972,2016,Sonntag,8.7,270,-15.9,88,NA,687.9,0.010228291092559634
7,6,4,2016-04-06,409.505,2016,Mittwoch,8.8,160,-3.7,96,NA,705.4,0.011180510839425393
7,6,5,2016-05-06,404.989,2016,Freitag,3.7,290,-3.2,50,1,710.3,0.012646386143267239
7,6,6,2016-06-06,399.377,2016,Montag,7.5,130,0.4,95,7,714,0.014133553752288967
7,6,7,2016-07-06,402.023,2016,Mittwoch,7.6,310,0.5,100,NA,714.5,0.014974297226667366
7,6,8,2016-08-06,395.01,2016,Samstag,3.2,10,-1.2,100,NA,717.2,0.014776465111649064
7,6,9,2016-09-06,399.026,2016,Dienstag,8.3,360,-0.2,100,NA,717.4,0.0138792266465246
7,6,10,2016-10-06,402.629,2016,Donnerstag,4.9,360,-9,93,NA,705.3,0.012800681459699795
7,6,11,2016-11-06,413.7,2016,Sonntag,4.6,320,-7.7,94,NA,692.9,0.011779992298963038
7,6,12,2016-12-06,406.415,2016,Dienstag,4.3,360,-8.2,32,1,713.2,0.010839197998097364
7,7,1,2016-01-07,408.353,2016,Donnerstag,8,250,-13.6,92,6,691.2,0.010185577427948149
7,7,2,2016-02-07,406.545,2016,Sonntag,18.9,180,-6.3,68,7,700.2,0.009926519743656442
7,7,3,2016-03-07,411.246,2016,Montag,2.4,120,-17.4,86,6,688.6,0.01024868046937456
7,7,4,2016-04-07,409.375,2016,Donnerstag,10.2,200,-4.2,94,6,703,0.011220084564501331
7,7,5,2016-05-07,404.07,2016,Samstag,5.1,120,-1.8,60,2,708,0.012697691122120902
7,7,6,2016-06-07,398.075,2016,Dienstag,2.8,360,2.2,85,1,717.2,0.014173329966964446
7,7,7,2016-07-07,399.564,2016,Donnerstag,7.1,270,1.7,56,1,716.5,0.014983122311691435
7,7,8,2016-08-07,394.888,2016,Sonntag,3.8,10,-0.4,87,1,721.2,0.014759162260290691
7,7,9,2016-09-07,399.419,2016,Mittwoch,15,130,7.5,51,1,717.7,0.013846100756573733
7,7,10,2016-10-07,410.61,2016,Freitag,2.1,20,-5.5,95,7,705.4,0.012766591612379795
7,7,11,2016-11-07,408.471,2016,Montag,4,310,-14.3,96,NA,692.5,0.011747625642409235
7,7,12,2016-12-07,404.921,2016,Mittwoch,3.8,360,-3.7,8,3,717.7,0.01081270346144719
7,8,1,2016-01-08,405.359,2016,Freitag,10.3,260,-11.5,96,NA,696.1,0.010169509286340589
7,8,2,2016-02-08,407.847,2016,Montag,14.3,210,-7.8,88,2,700.1,0.009927571988604332
7,8,3,2016-03-08,411.474,2016,Dienstag,3.7,360,-17.3,85,NA,693.2,0.01026972480887895
7,8,4,2016-04-08,411.188,2016,Freitag,11.7,140,-6.4,93,NA,699.1,0.011260658519428259
7,8,5,2016-05-08,403.6,2016,Sonntag,5,120,-1,64,0,707.4,0.012748935576291759
7,8,6,2016-06-08,400.93,2016,Mittwoch,5.6,250,0.5,98,8,714.8,0.014213480460724251
7,8,7,2016-07-08,397.564,2016,Freitag,7.7,270,4.6,84,7,717.5,0.014990768666368403
7,8,8,2016-08-08,399.894,2016,Montag,5.7,340,5.9,54,1,720.1,0.014748300523823383
7,8,9,2016-09-08,396.525,2016,Donnerstag,6.9,310,4.1,92,1,715.5,0.0138127205588729
7,8,10,2016-10-08,411.694,2016,Samstag,4.4,310,-6.9,96,NA,705.9,0.012732272003527681
7,8,11,2016-11-08,410.568,2016,Dienstag,5,260,-15.1,90,NA,693.6,0.011715341341923037
7,8,12,2016-12-08,405.686,2016,Donnerstag,2.6,340,-0.6,39,7,721.4,0.010786878937836803
7,9,1,2016-01-09,404.685,2016,Samstag,9.4,220,-5.1,97,NA,697,0.01015394628941463
7,9,2,2016-02-09,406.104,2016,Dienstag,18.2,240,-7.5,69,7,698.3,0.00992925287412228
7,9,3,2016-03-09,410.566,2016,Mittwoch,12.5,140,-13.5,81,1,695.1,0.010291392887904843
7,9,4,2016-04-09,408.975,2016,Samstag,9.2,120,-7.6,93,NA,695.9,0.01130190926783338
7,9,5,2016-05-09,403.149,2016,Montag,6.4,200,-0.5,70,6,708.8,0.012799796866788952
7,9,6,2016-06-09,402.586,2016,Donnerstag,2.5,360,-0.4,100,NA,710.1,0.014253243403148697
7,9,7,2016-07-09,401.025,2016,Samstag,8.9,340,3.7,100,NA,718.2,0.014997242630133878
7,9,8,2016-08-09,400.409,2016,Dienstag,5,340,2.1,100,NA,715.7,0.015093256898028604
7,9,9,2016-09-09,400.854,2016,Freitag,2.2,100,4.1,93,5,716.3,0.013779148456290757
7,9,10,2016-10-09,408.788,2016,Sonntag,2.6,300,-10.5,85,6,707.4,0.012697872364301222
7,9,11,2016-11-09,410.202,2016,Mittwoch,13.1,250,-16.3,74,1,692.7,0.011683190296642755
7,9,12,2016-12-09,405.443,2016,Freitag,9,290,-4.3,21,2,718.7,0.010762687569062927
7,10,1,2016-01-10,403.857,2016,Sonntag,7.4,200,-7,76,7,693.9,0.010138922814390588
7,10,2,2016-02-10,408.291,2016,Mittwoch,10.9,350,-15.9,85,NA,684.7,0.009931566389738253
7,10,3,2016-03-10,408.89,2016,Donnerstag,8.4,120,-11.5,79,1,698.1,0.010313624662532172
7,10,4,2016-04-10,409.026,2016,Sonntag,2.1,280,-6.1,76,1,700.6,0.011343696862810278
7,10,5,2016-05-10,407.358,2016,Dienstag,9.4,190,0.8,83,8,707.9,0.01284897361434241
7,10,6,2016-06-10,403.589,2016,Freitag,5,350,-1.3,39,1,708.7,0.014292367117463334
7,10,7,2016-07-10,401.978,2016,Sonntag,2.6,170,10.7,43,1,718.4,0.015002551445984943
7,10,8,2016-08-10,394.878,2016,Mittwoch,3.4,10,-2.9,98,NA,710.8,0.014654829990436586
7,10,9,2016-09-10,397.895,2016,Samstag,3,310,5.9,82,3,716.7,0.013745428775251556
7,10,10,2016-10-10,407.052,2016,Montag,3.5,130,-9.9,92,NA,707,0.012663465907758034
7,10,11,2016-11-10,406.37,2016,Donnerstag,11.4,330,-11.5,91,NA,695.7,0.011651227447317928
7,10,12,2016-12-10,405.907,2016,Samstag,11.1,260,0.3,24,3,717.3,0.01075576926156612
7,11,1,2016-01-11,407.173,2016,Montag,15.4,160,-6.3,91,7,688.3,0.010124495665179978
7,11,2,2016-02-11,407.444,2016,Donnerstag,6.6,340,-16.3,88,7,692.6,0.009934516441943188
7,11,3,2016-03-11,406.723,2016,Freitag,6.6,100,-9.8,39,4,704.1,0.010336275670411368
7,11,4,2016-04-11,407.645,2016,Montag,3.7,150,-0.3,25,1,704.5,0.011385879840451847
7,11,5,2016-05-11,406.848,2016,Mittwoch,5.8,190,2.1,60,7,704.3,0.012847317601606402
7,11,6,2016-06-11,399.347,2016,Samstag,2.2,160,0,100,NA,708.1,0.014330731147322305
7,11,7,2016-07-11,400.001,2016,Montag,5.5,250,9,77,6,717.3,0.015006703152103113
